car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,price_per_km,log_km,engine_per_seat
Maruti Ciaz,Maruti,Ciaz,5,62563,Dealer,Diesel,Manual,28.09,1248,88.5,5,750000,13.527829818844937,11.987916180490066,11.043945311794133,249.6
Hyundai i20,Hyundai,i20,4,49000,Dealer,Petrol,Manual,18.6,1197,81.83,5,664000,13.406038934481533,13.551020408163266,10.799595985047786,239.4
Toyota Innova,Toyota,Innova,10,129238,Dealer,Diesel,Manual,12.8,2494,102.0,7,925000,13.73755009757506,7.157337625156687,11.769418682365943,356.2857142857143
Maruti Swift Dzire,Maruti,Swift Dzire,3,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000,13.304686600863562,5.0,11.695255355062795,249.6
Maruti Swift,Maruti,Swift,12,98206,Dealer,Diesel,Manual,17.8,1248,75.0,5,335000,12.721888795877375,3.4111968718815553,11.49483277489776,249.6
Maruti Vitara,Maruti,Vitara,4,22000,Dealer,Diesel,Manual,24.3,1248,88.5,5,955000,13.769467666582738,43.40909090909091,9.99884318585288,249.6
Jeep Compass,Jeep,Compass,4,59500,Dealer,Diesel,Manual,17.1,1956,170.0,5,1365000,14.126665719201661,22.941176470588236,10.993748398115178,391.2
Hyundai Elantra,Hyundai,Elantra,9,78000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,745000,13.521140839642674,9.551282051282051,11.264476926102367,316.4
Ford Ecosport,Ford,Ecosport,3,32387,Dealer,Diesel,Manual,22.77,1498,98.59,5,965000,13.779884416590017,29.79590576465866,10.385543262806005,299.6
Maruti Swift Dzire,Maruti,Swift Dzire,8,45000,Dealer,Diesel,Manual,28.4,1248,74.02,5,625000,13.345508528717259,13.88888888888889,10.714439990727769,249.6
Maruti Ciaz,Maruti,Ciaz,2,10000,Dealer,Petrol,Automatic,20.28,1462,103.25,5,910000,13.721200977393528,91.0,9.210440366976517,292.4
Ford Ecosport,Ford,Ecosport,5,40000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,775000,13.560619598657233,19.375,10.596659732783579,299.8
Maruti Wagon R,Maruti,Wagon R,8,63000,Dealer,Petrol,Manual,21.79,998,67.05,5,330000,12.706850963741102,5.238095238095238,11.050905878263567,199.6
Hyundai Verna,Hyundai,Verna,6,28789,Dealer,Petrol,Manual,17.01,1591,121.3,5,625000,13.345508528717259,21.709680780853798,10.267783383606222,318.2
Maruti Ciaz,Maruti,Ciaz,6,45000,Dealer,Petrol,Manual,20.73,1373,91.1,5,540000,13.199326270390594,12.0,10.714439990727769,274.6
Hyundai Verna,Hyundai,Verna,8,60000,Individual,Petrol,Manual,17.01,1591,121.3,5,420000,12.948012371209098,7.0,11.002116507732017,318.2
Renault KWID,Renault,KWID,4,36628,Dealer,Petrol,Manual,23.01,999,67.0,5,420000,12.948012371209098,11.466637545047504,10.508595555372908,199.8
Renault Duster,Renault,Duster,9,103500,Dealer,Diesel,Manual,19.01,1461,108.45,5,475000,13.07107218827772,4.5893719806763285,11.547336553476635,292.2
Maruti Swift,Maruti,Swift,7,53800,Individual,Diesel,Manual,25.2,1248,74.0,5,585000,13.279368835614243,10.87360594795539,10.893047333337728,249.6
Skoda Superb,Skoda,Superb,7,59000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1250000,14.038654909278163,21.1864406779661,10.985309671896763,393.6
Honda City,Honda,City,12,61000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,310000,12.644330802262578,5.081967213114754,11.0186455364637,299.4
Audi A4,Audi,A4,9,80000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1475000,14.204169225721929,18.4375,11.289794413577894,393.6
Hyundai Grand,Hyundai,Grand,6,21000,Dealer,Petrol,Manual,18.9,1197,82.0,5,505000,13.132315688453556,24.047619047619047,9.952325334619427,239.4
Hyundai Elantra,Hyundai,Elantra,7,77000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,795000,13.586098651497313,10.324675324675324,11.251573687764477,316.4
Maruti Baleno,Maruti,Baleno,4,26000,Dealer,Petrol,Manual,21.4,1197,83.1,5,785000,13.573440270649085,30.192307692307693,10.165890277802454,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,Individual,Petrol,Manual,19.1,1197,85.8,5,560000,13.235693848424024,9.333333333333334,11.002116507732017,239.4
Hyundai i20,Hyundai,i20,11,120000,Individual,Petrol,Manual,17.0,1197,80.0,5,325000,12.691583538230217,2.7083333333333335,11.695255355062795,239.4
Ford Figo,Ford,Figo,10,35000,Individual,Petrol,Manual,15.6,1196,70.0,5,175000,12.07254696717504,5.0,10.463131911491967,239.2
Maruti Alto,Maruti,Alto,15,110000,Individual,Petrol,Manual,19.7,796,46.3,5,125000,11.736077016252437,1.1363636363636365,11.608244735642321,159.2
Hyundai Creta,Hyundai,Creta,6,40000,Dealer,Diesel,Manual,21.38,1396,88.7,5,860000,13.664688831019712,21.5,10.596659732783579,279.2
Ford Ecosport,Ford,Ecosport,6,55524,Dealer,Diesel,Manual,22.77,1498,98.59,5,745000,13.521140839642674,13.417621208846624,10.924588648762628,299.6
Hyundai i20,Hyundai,i20,4,52000,Individual,Diesel,Manual,22.54,1396,88.73,5,550000,13.217675375388819,10.576923076923077,10.859018228147887,279.2
Toyota Innova,Toyota,Innova,11,120000,Individual,Diesel,Manual,12.8,2494,102.0,8,500000,13.122365377402328,4.166666666666667,11.695255355062795,311.75
Ford Figo,Ford,Figo,9,70000,Individual,Diesel,Manual,20.0,1399,68.0,5,225000,12.323860125621126,3.2142857142857144,11.156264806643742,279.8
Maruti Celerio,Maruti,Celerio,6,40000,Dealer,Petrol,Manual,21.63,998,67.04,5,335000,12.721888795877375,8.375,10.596659732783579,199.6
Ford Ecosport,Ford,Ecosport,5,66000,Individual,Diesel,Manual,22.77,1498,98.59,5,800000,13.592368256649284,12.121212121212121,11.097425172408931,299.6
Maruti Eeco,Maruti,Eeco,5,37000,Dealer,CNG,Manual,15.1,1196,73.0,5,285000,12.560247968016562,7.702702702702703,10.518700218288165,239.2
Maruti Wagon R,Maruti,Wagon R,4,16000,Individual,Petrol,Manual,20.51,998,67.04,5,425000,12.959846800844963,26.5625,9.680406499268875,199.6
Maruti Swift,Maruti,Swift,9,40000,Individual,Diesel,Manual,22.9,1248,74.0,5,430000,12.971542813248437,10.75,10.596659732783579,249.6
Maruti Wagon R,Maruti,Wagon R,6,65000,Dealer,Petrol,Automatic,21.79,998,67.05,5,550000,13.217675375388819,8.461538461538462,11.082157933374816,199.6
Hyundai i20,Hyundai,i20,7,40000,Dealer,Petrol,Automatic,15.0,1396,98.6,5,540000,13.199326270390594,13.5,10.596659732783579,279.2
Maruti Ciaz,Maruti,Ciaz,6,130000,Individual,Diesel,Manual,28.09,1248,88.5,5,750000,13.527829818844937,5.769230769230769,11.775297421715827,249.6
Toyota Innova,Toyota,Innova,10,66000,Dealer,Diesel,Manual,12.8,2494,102.0,7,750000,13.527829818844937,11.363636363636363,11.097425172408931,356.2857142857143
Volkswagen Polo,Volkswagen,Polo,9,55252,Dealer,Diesel,Manual,22.07,1199,73.9,5,375000,12.834683971615659,6.787084630420618,10.919677916548416,239.8
Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,28.09,1248,88.5,5,720000,13.487007879880162,9.0,11.289794413577894,249.6
Ford Ecosport,Ford,Ecosport,5,76000,Individual,Diesel,Manual,22.77,1498,98.59,5,725000,13.493928313146206,9.539473684210526,11.23850177707664,299.6
Renault Duster,Renault,Duster,5,40000,Individual,Diesel,Manual,19.87,1461,83.8,5,575000,13.26212705890841,14.375,10.596659732783579,292.2
Hyundai Grand,Hyundai,Grand,6,16560,Individual,Petrol,Manual,18.9,1197,82.0,5,340000,12.73670383776449,20.531400966183575,9.714805812589491,239.4
Honda City,Honda,City,6,90000,Individual,Diesel,Manual,25.1,1498,98.6,5,650000,13.384729180332174,7.222222222222222,11.407576060361786,299.6
Maruti Swift,Maruti,Swift,13,110000,Individual,Diesel,Manual,17.8,1248,75.0,5,125000,11.736077016252437,1.1363636363636365,11.608244735642321,249.6
Maruti Swift,Maruti,Swift,9,43000,Individual,Petrol,Manual,18.6,1197,85.8,5,400000,12.899222326086994,9.30232558139535,10.668978650219241,239.4
Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,770000,13.554147092530322,30.8,10.12667110305036,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,7,90000,Dealer,Diesel,Manual,19.3,1248,73.9,5,410000,12.923914877701906,4.555555555555555,11.407576060361786,249.6
Hyundai Elantra,Hyundai,Elantra,8,77000,Individual,Diesel,Manual,22.7,1582,126.24,5,600000,13.304686600863562,7.792207792207792,11.251573687764477,316.4
Volkswagen Polo,Volkswagen,Polo,2,45000,Dealer,Petrol,Manual,17.74,999,75.1,5,650000,13.384729180332174,14.444444444444445,10.714439990727769,199.8
Hyundai Creta,Hyundai,Creta,6,79828,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1060000,13.87378040948403,13.278548880092199,11.28764212594232,316.4
Maruti Baleno,Maruti,Baleno,2,7801,Dealer,Petrol,Manual,21.01,1197,81.8,5,800000,13.592368256649284,102.55095500576849,8.962135390066601,239.4
Honda WR-V,Honda,WR-V,4,33456,Dealer,Diesel,Manual,25.5,1498,98.6,5,850000,13.652992804936396,25.40650406504065,10.4180163112265,299.6
Honda City,Honda,City,6,87000,Dealer,Diesel,Manual,26.0,1498,98.6,5,525000,13.171155446333852,6.0344827586206895,11.373674891823535,299.6
Maruti Swift,Maruti,Swift,8,68000,Dealer,Diesel,Manual,17.8,1248,75.0,5,395000,12.886643575525625,5.8088235294117645,11.127277689932466,249.6
Maruti Swift,Maruti,Swift,10,22000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000,12.959846800844963,19.318181818181817,9.99884318585288,249.6
Skoda Rapid,Skoda,Rapid,4,105000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,875000,13.681980308196241,8.333333333333334,11.561725152903833,299.6
Mahindra XUV500,Mahindra,XUV500,5,46100,Individual,Diesel,Manual,16.0,2179,140.0,7,1050000,13.864301674514206,22.7765726681128,10.738589920723442,311.2857142857143
Renault KWID,Renault,KWID,3,16000,Dealer,Petrol,Automatic,24.04,999,67.0,5,465000,13.049794835104816,29.0625,9.680406499268875,199.8
Renault KWID,Renault,KWID,1,10000,Individual,Petrol,Manual,23.01,999,67.0,5,470000,13.060490101343552,47.0,9.210440366976517,199.8
Maruti Baleno,Maruti,Baleno,3,10001,Dealer,Petrol,Automatic,21.4,1197,83.1,5,759000,13.539758373899955,75.89241075892411,9.21054035197885,239.4
Hyundai Santro,Hyundai,Santro,10,49000,Dealer,Petrol,Manual,17.92,1086,62.1,5,195000,12.180759965737863,3.979591836734694,10.799595985047786,217.2
Maruti Ertiga,Maruti,Ertiga,6,94000,Dealer,Diesel,Manual,25.47,1248,88.5,7,699000,13.457407451830088,7.4361702127659575,11.451060699493427,178.28571428571428
Maruti Baleno,Maruti,Baleno,5,26208,Dealer,Petrol,Manual,21.01,1197,81.8,5,575000,13.26212705890841,21.93986568986569,10.17385814221302,239.4
Honda Amaze,Honda,Amaze,3,78000,Dealer,Diesel,Manual,24.7,1498,98.63,5,600000,13.304686600863562,7.6923076923076925,11.264476926102367,299.6
Maruti Alto,Maruti,Alto,9,52000,Dealer,Petrol,Manual,24.7,796,47.3,5,195000,12.180759965737863,3.75,10.859018228147887,159.2
Maruti Ertiga,Maruti,Ertiga,6,75000,Dealer,Diesel,Manual,25.47,1248,88.5,7,650000,13.384729180332174,8.666666666666666,11.225256725762893,178.28571428571428
Hyundai Grand,Hyundai,Grand,3,58000,Individual,Petrol,Automatic,18.9,1197,81.86,5,440000,12.994532278619134,7.586206896551724,10.968215530759236,239.4
Maruti Celerio,Maruti,Celerio,6,52000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,13.017005083966255,8.653846153846153,10.859018228147887,199.6
Maruti Vitara,Maruti,Vitara,5,20000,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000,13.652992804936396,42.5,9.90353755128617,249.6
Maruti Ciaz,Maruti,Ciaz,6,41348,Dealer,Diesel,Manual,26.21,1248,88.5,5,650000,13.384729180332174,15.720228306084937,10.629803516362548,249.6
Volkswagen Polo,Volkswagen,Polo,5,49000,Dealer,Petrol,Manual,16.2,1199,74.0,5,575000,13.26212705890841,11.73469387755102,10.799595985047786,239.8
Tata Tiago,Tata,Tiago,4,25000,Individual,Petrol,Automatic,23.84,1199,83.83,5,520000,13.161586013632684,20.8,10.12667110305036,239.8
Maruti Vitara,Maruti,Vitara,5,20000,Individual,Diesel,Manual,24.3,1248,88.5,5,900000,13.710151153416941,45.0,9.90353755128617,249.6
Honda Jazz,Honda,Jazz,3,15000,Dealer,Diesel,Manual,27.3,1498,98.6,5,700000,13.45883704259595,46.666666666666664,9.61587214452889,299.6
Maruti Swift,Maruti,Swift,3,18600,Individual,Petrol,Manual,22.0,1197,81.8,5,520000,13.161586013632684,27.956989247311828,9.83097062169695,239.4
Audi A4,Audi,A4,9,85250,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1295000,14.07402202531625,15.190615835777127,11.353355125282244,393.6
Maruti Baleno,Maruti,Baleno,3,60000,Individual,Petrol,Manual,21.4,1197,83.1,5,710000,13.47302165746721,11.833333333333334,11.002116507732017,239.4
Volkswagen Polo,Volkswagen,Polo,4,26000,Dealer,Petrol,Manual,16.47,1198,74.0,5,680000,13.429849547739444,26.153846153846153,10.165890277802454,239.6
Volkswagen Polo,Volkswagen,Polo,5,72000,Dealer,Diesel,Manual,20.14,1498,88.0,5,650000,13.384729180332174,9.027777777777779,11.184435286790631,299.6
Hyundai Verna,Hyundai,Verna,6,72600,Individual,Petrol,Manual,17.01,1591,121.4,5,525000,13.171155446333852,7.231404958677686,11.192733974822708,318.2
Renault KWID,Renault,KWID,5,14183,Dealer,Petrol,Manual,22.3,799,53.26,5,395000,12.886643575525625,27.850243248960023,9.559869847754044,159.8
Maruti Swift,Maruti,Swift,7,14800,Dealer,Petrol,Manual,21.21,1197,81.8,5,495000,13.112315061750808,33.445945945945944,9.60245002503719,239.4
Hyundai i10,Hyundai,i10,11,90000,Individual,Petrol,Manual,20.36,1197,78.9,5,150000,11.918397239722838,1.6666666666666667,11.407576060361786,239.4
Honda City,Honda,City,5,77694,Dealer,Petrol,Manual,17.8,1497,117.3,5,795000,13.586098651497313,10.232450382268901,11.260546184220834,299.4
Honda Civic,Honda,Civic,12,76000,Dealer,Petrol,Automatic,13.9,1799,130.2,5,325000,12.691583538230217,4.276315789473684,11.23850177707664,359.8
Honda Amaze,Honda,Amaze,3,60000,Individual,Diesel,Manual,25.8,1498,98.6,5,667000,13.410546824147012,11.116666666666667,11.002116507732017,299.6
Skoda Rapid,Skoda,Rapid,3,17000,Dealer,Petrol,Manual,15.0,1598,103.5,5,775000,13.560619598657233,45.588235294117645,9.741027444837728,319.6
Maruti Wagon R,Maruti,Wagon R,10,90000,Individual,CNG,Manual,26.2,998,58.2,5,280000,12.54254845357358,3.111111111111111,11.407576060361786,199.6
Maruti Ertiga,Maruti,Ertiga,5,57000,Dealer,Diesel,Manual,24.52,1248,88.5,7,590000,13.28787951079572,10.350877192982455,10.950824090522445,178.28571428571428
Honda Civic,Honda,Civic,13,90000,Individual,Petrol,Automatic,12.9,1799,130.0,5,500000,13.122365377402328,5.555555555555555,11.407576060361786,359.8
Mahindra Bolero,Mahindra,Bolero,10,75000,Dealer,Diesel,Manual,13.6,2523,63.0,7,350000,12.765691290604371,4.666666666666667,11.225256725762893,360.42857142857144
Hyundai Creta,Hyundai,Creta,6,59000,Dealer,Diesel,Manual,20.5,1582,126.2,5,790000,13.579789490265188,13.389830508474576,10.985309671896763,316.4
Maruti Wagon R,Maruti,Wagon R,12,26000,Individual,Petrol,Manual,18.9,998,67.1,5,150000,11.918397239722838,5.769230769230769,10.165890277802454,199.6
Hyundai Santro,Hyundai,Santro,14,44000,Dealer,Petrol,Manual,17.92,1086,62.1,5,245000,12.409017571151187,5.568181818181818,10.691967639914864,217.2
Hyundai Verna,Hyundai,Verna,2,28000,Individual,Diesel,Manual,22.0,1582,126.2,5,1080000,13.8924725250259,38.57142857142857,10.239995502805316,316.4
Maruti Swift,Maruti,Swift,4,19000,Dealer,Petrol,Manual,20.4,1197,81.8,5,625000,13.345508528717259,32.89473684210526,9.852246888342531,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,9,112000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000,13.217675375388819,4.910714285714286,11.626263078808801,249.6
Maruti Vitara,Maruti,Vitara,4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,945000,13.758941264676379,15.491803278688524,11.0186455364637,249.6
Maruti Ciaz,Maruti,Ciaz,5,60000,Dealer,Diesel,Manual,28.09,1248,88.5,5,730000,13.500801182986649,12.166666666666666,11.002116507732017,249.6
Maruti Baleno,Maruti,Baleno,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,775000,13.560619598657233,51.666666666666664,9.61587214452889,239.4
Hyundai Grand,Hyundai,Grand,7,24000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,455000,13.02805489573287,18.958333333333332,10.085850775128717,239.4
Toyota Innova,Toyota,Innova,4,43000,Individual,Diesel,Manual,13.68,2393,147.8,7,1375000,14.13396501635527,31.976744186046513,10.668978650219241,341.85714285714283
Hyundai i20,Hyundai,i20,4,34004,Dealer,Petrol,Manual,18.6,1197,81.83,5,690000,13.444448325847754,20.291730384660628,10.43426285160974,239.4
Toyota Yaris,Toyota,Yaris,3,17000,Dealer,Petrol,Manual,17.18,1496,105.94,5,1025000,13.840204146163925,60.294117647058826,9.741027444837728,299.2
Hyundai Grand,Hyundai,Grand,6,19526,Dealer,Petrol,Manual,18.9,1197,81.86,5,540000,13.199326270390594,27.655433780600227,9.879553402240496,239.4
Toyota Innova,Toyota,Innova,11,195000,Individual,Diesel,Manual,12.8,2494,102.0,8,480000,13.081543466215237,2.4615384615384617,12.180759965737863,311.75
Maruti Swift Dzire,Maruti,Swift Dzire,3,14506,Dealer,Petrol,Automatic,22.0,1197,81.8,5,765000,13.547632419997361,52.73679856611057,9.582386570538903,239.4
Maruti Baleno,Maruti,Baleno,2,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,736000,13.508986756405742,29.44,10.12667110305036,239.4
Maruti Wagon R,Maruti,Wagon R,7,70000,Individual,Petrol,Manual,20.51,998,67.04,5,325000,12.691583538230217,4.642857142857143,11.156264806643742,199.6
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,250000,12.429220196836383,3.9682539682539684,11.050905878263567,239.6
Maruti Swift Dzire,Maruti,Swift Dzire,5,63581,Dealer,Petrol,Manual,20.85,1197,83.14,5,575000,13.26212705890841,9.043582202230226,11.060085690402891,239.4
Hyundai i10,Hyundai,i10,11,100000,Dealer,Petrol,Manual,20.36,1197,78.9,5,170000,12.04355959836804,1.7,11.51293546492023,239.4
Skoda Rapid,Skoda,Rapid,8,85500,Individual,Diesel,Manual,20.5,1598,103.5,5,270000,12.506180941677357,3.1578947368421053,11.356283350762888,319.6
Volkswagen Polo,Volkswagen,Polo,5,78000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,725000,13.493928313146206,9.294871794871796,11.264476926102367,239.4
Maruti Ertiga,Maruti,Ertiga,6,35020,Dealer,Diesel,Manual,24.2,1498,93.87,7,740000,13.51440681653079,21.1307824100514,10.463703160543519,214.0
Hyundai i10,Hyundai,i10,11,68000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000,12.691583538230217,4.779411764705882,11.127277689932466,239.4
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,540000,13.199326270390594,54.0,9.210440366976517,239.4
Maruti Wagon R,Maruti,Wagon R,12,20000,Individual,Petrol,Manual,18.9,1061,67.0,5,200000,12.206077645517674,10.0,9.90353755128617,212.2
Maruti Ignis,Maruti,Ignis,3,10503,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,535000,13.190023895035274,50.937827287441685,9.259511415982631,239.4
Honda City,Honda,City,4,12729,Dealer,Petrol,Manual,17.14,1497,117.6,5,1138000,13.94478377240265,89.40215256500903,9.451716691551452,299.4
Mahindra KUV,Mahindra,KUV,5,72643,Dealer,Diesel,Manual,25.32,1198,77.0,5,475000,13.07107218827772,6.53882686563055,11.193326077838389,239.6
Maruti Wagon R,Maruti,Wagon R,6,25000,Individual,Petrol,Manual,20.51,998,67.06,5,375000,12.834683971615659,15.0,10.12667110305036,199.6
Honda City,Honda,City,15,89000,Dealer,Petrol,Manual,17.7,1497,78.0,5,135000,11.813037464800539,1.5168539325842696,11.39640288460621,299.4
Hyundai Creta,Hyundai,Creta,4,7900,Dealer,Petrol,Manual,15.29,1591,121.3,5,1175000,13.976779556623864,148.73417721518987,8.974744612722734,318.2
Volkswagen Polo,Volkswagen,Polo,6,95000,Dealer,Diesel,Manual,20.14,1498,88.8,5,555000,13.22672519452875,5.842105263157895,11.461642696843066,299.6
Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,400000,12.899222326086994,4.0,11.51293546492023,316.4
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,530000,13.180634172318978,53.0,9.210440366976517,239.4
Maruti Alto,Maruti,Alto,9,25000,Individual,Petrol,Manual,20.92,998,67.1,5,270000,12.506180941677357,10.8,10.12667110305036,199.6
Volkswagen Vento,Volkswagen,Vento,8,110000,Individual,Diesel,Manual,20.54,1598,103.6,5,350000,12.765691290604371,3.1818181818181817,11.608244735642321,319.6
Honda Jazz,Honda,Jazz,4,30000,Dealer,Petrol,Manual,18.7,1199,88.7,5,550000,13.217675375388819,18.333333333333332,10.308985993422082,239.8
Maruti Ertiga,Maruti,Ertiga,4,63000,Individual,Diesel,Manual,24.52,1248,88.5,7,750000,13.527829818844937,11.904761904761905,11.050905878263567,178.28571428571428
Renault Duster,Renault,Duster,5,43811,Dealer,Diesel,Manual,19.87,1461,83.8,5,890000,13.698977865303197,20.314532879870352,10.687663031443638,292.2
Hyundai i20,Hyundai,i20,6,56490,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000,13.171155446333852,9.293680297397769,10.94183661241081,279.2
Maruti Alto,Maruti,Alto,7,19000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,12.691583538230217,17.105263157894736,9.852246888342531,159.2
Hyundai i20,Hyundai,i20,11,100000,Individual,Petrol,Manual,17.0,1197,80.0,5,200000,12.206077645517674,2.0,11.51293546492023,239.4
Volkswagen Polo,Volkswagen,Polo,7,78000,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000,13.017005083966255,5.769230769230769,11.264476926102367,299.6
Honda City,Honda,City,9,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,575000,13.26212705890841,9.913793103448276,10.968215530759236,299.4
Maruti Wagon R,Maruti,Wagon R,12,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,134000,11.80560254159177,1.9142857142857144,11.156264806643742,212.2
Hyundai Grand,Hyundai,Grand,5,27471,Dealer,Petrol,Automatic,18.9,1197,82.0,5,480000,13.081543466215237,17.472971497215244,10.220922583137257,239.4
Toyota Innova,Toyota,Innova,8,75000,Dealer,Diesel,Manual,12.8,2494,102.0,7,650000,13.384729180332174,8.666666666666666,11.225256725762893,356.2857142857143
Volkswagen Polo,Volkswagen,Polo,9,104233,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000,12.847929163278053,3.6456784319745186,11.55439365066399,239.8
Maruti Ertiga,Maruti,Ertiga,7,51000,Dealer,Petrol,Manual,16.02,1373,93.7,7,625000,13.345508528717259,12.254901960784315,10.839600519357369,196.14285714285714
Hyundai i10,Hyundai,i10,8,71236,Dealer,Petrol,Manual,20.36,1197,78.9,5,310000,12.644330802262578,4.35173227020046,11.1737676253434,239.4
Maruti Ciaz,Maruti,Ciaz,3,21052,Trustmark Dealer,Petrol,Automatic,19.12,1373,91.1,5,885000,13.69334405393293,42.03876116283489,9.954798346770556,274.6
Volkswagen Vento,Volkswagen,Vento,7,68000,Individual,Petrol,Manual,15.04,1598,103.2,5,440000,12.994532278619134,6.470588235294118,11.127277689932466,319.6
Maruti Wagon R,Maruti,Wagon R,3,40000,Individual,Petrol,Manual,20.51,998,67.04,5,430000,12.971542813248437,10.75,10.596659732783579,199.6
Maruti Vitara,Maruti,Vitara,5,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000,13.507627138738266,8.166666666666666,11.407576060361786,249.6
Hyundai Grand,Hyundai,Grand,4,9687,Dealer,Petrol,Manual,18.9,1197,82.0,5,560000,13.235693848424024,57.80943532569423,9.178643285232928,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,400000,12.899222326086994,5.0,11.289794413577894,249.6
Maruti Celerio,Maruti,Celerio,5,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,480000,13.081543466215237,19.2,10.12667110305036,199.6
Tata Nexon,Tata,Nexon,2,20000,Individual,Petrol,Manual,17.0,1198,108.5,5,675000,13.42246945133505,33.75,9.90353755128617,239.6
Maruti Swift Dzire,Maruti,Swift Dzire,5,50000,Dealer,Diesel,Manual,26.59,1248,74.0,5,655000,13.39239204133378,13.1,10.819798284210286,249.6
Volkswagen Vento,Volkswagen,Vento,9,56527,Dealer,Petrol,Manual,15.04,1598,103.6,5,500000,13.122365377402328,8.845330550002654,10.942491369598926,319.6
Maruti Dzire VXI,Maruti,Dzire VXI,1,10000,Individual,Petrol,Manual,23.26,1197,88.5,5,550000,13.217675375388819,55.0,9.210440366976517,239.4
Honda City,Honda,City,5,56210,Dealer,Petrol,Manual,17.8,1497,117.3,5,715000,13.480039220276565,12.720156555772995,10.936867746266623,299.4
Maruti Alto,Maruti,Alto,12,80000,Individual,Petrol,Manual,19.7,796,46.3,5,215000,12.278397958261774,2.6875,11.289794413577894,159.2
Toyota Yaris,Toyota,Yaris,3,17000,Dealer,Petrol,Manual,17.18,1496,105.94,5,1000000,13.815511557963774,58.8235294117647,9.741027444837728,299.2
Honda Jazz,Honda,Jazz,9,57000,Dealer,Petrol,Manual,16.7,1198,88.8,5,325000,12.691583538230217,5.701754385964913,10.950824090522445,239.6
Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,765000,13.547632419997361,25.5,10.308985993422082,299.6
Volkswagen Polo,Volkswagen,Polo,3,36000,Dealer,Diesel,Manual,20.14,1498,88.0,5,790000,13.579789490265188,21.944444444444443,10.491301994830229,299.6
Hyundai i20,Hyundai,i20,2,16000,Dealer,Petrol,Manual,18.6,1197,81.83,5,660000,13.399996629152975,41.25,9.680406499268875,239.4
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15,78000,Dealer,Petrol,Automatic,10.5,1796,157.7,5,500000,13.122365377402328,6.410256410256411,11.264476926102367,359.2
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,825000,13.623139877437296,23.571428571428573,10.463131911491967,249.6
Renault Duster,Renault,Duster,4,40000,Individual,Petrol,Automatic,14.99,1498,104.5,5,900000,13.710151153416941,22.5,10.596659732783579,299.6
Honda Amaze,Honda,Amaze,8,28802,Dealer,Petrol,Automatic,15.5,1198,86.7,5,450000,13.017005083966255,15.623915005902369,10.268234827365733,239.6
